year,county_id,county_name,condition,nhs_type,deck_area_thou,count_bridges
2010,34007,Camden,Good,All,504.6,61
2010,34007,Camden,Good,NHS,374.9,33
2010,34007,Camden,Good,Non-NHS,129.6,28
2010,34007,Camden,Poor,All,290.3,26
2010,34007,Camden,Poor,NHS,214.5,13
2010,34007,Camden,Poor,Non-NHS,75.8,13
2010,42029,Chester,All,All,2096.1,608
2010,42029,Chester,All,NHS,889.3,142
2010,42029,Chester,All,Non-NHS,1206.8,466
2010,42029,Chester,Fair,All,1208.4,330
2010,42029,Chester,Fair,NHS,574.9,90
2010,42029,Chester,Fair,Non-NHS,633.5,240
2010,42029,Chester,Good,All,629.8,149
2010,42029,Chester,Good,NHS,233.3,34
2010,42029,Chester,Good,Non-NHS,396.5,115
2010,42029,Chester,Poor,All,257.9,129
2010,42029,Chester,Poor,NHS,81.1,18
2010,42029,Chester,Poor,Non-NHS,176.8,111
2010,42045,Delaware,All,All,3808.5,355
2010,42045,Delaware,All,NHS,2056.3,115
2010,42045,Delaware,All,Non-NHS,1752.2,240
2010,42045,Delaware,Fair,All,2110.6,171
2010,42045,Delaware,Fair,NHS,1033.5,61
2010,42045,Delaware,Fair,Non-NHS,1077.1,110
2010,42045,Delaware,Good,All,1368.9,108
2010,42045,Delaware,Good,NHS,948.3,43
2010,42045,Delaware,Good,Non-NHS,420.6,65
2010,42045,Delaware,Poor,All,329,76
2010,42045,Delaware,Poor,NHS,74.5,11
2010,42045,Delaware,Poor,Non-NHS,254.5,65
2010,34015,Gloucester,All,All,2446.8,241
2010,34015,Gloucester,All,NHS,1473.5,82
2010,34015,Gloucester,All,Non-NHS,973.3,159
2010,34015,Gloucester,Fair,All,1416.1,129
2010,34015,Gloucester,Fair,NHS,1054.7,51
2010,34015,Gloucester,Fair,Non-NHS,361.3,78
2010,34015,Gloucester,Good,All,928.6,93
2010,34015,Gloucester,Good,NHS,397.3,29
2010,34015,Gloucester,Good,Non-NHS,531.4,64
2010,34015,Gloucester,Poor,All,102.1,19
2010,34015,Gloucester,Poor,NHS,21.5,2
2010,34015,Gloucester,Poor,Non-NHS,80.6,17
2010,34021,Mercer,All,All,3043.9,368
2010,34021,Mercer,All,NHS,1952.4,155
2010,34021,Mercer,All,Non-NHS,1091.5,213
2010,34021,Mercer,Fair,All,1286.3,188
2010,34021,Mercer,Fair,NHS,759.1,79
2010,34021,Mercer,Fair,Non-NHS,527.2,109
2010,34021,Mercer,Good,All,1576.4,134
2010,34021,Mercer,Good,NHS,1147.2,67
2010,34021,Mercer,Good,Non-NHS,429.2,67
2010,34021,Mercer,Poor,All,181.2,46
2010,34021,Mercer,Poor,NHS,46.1,9
2010,34021,Mercer,Poor,Non-NHS,135.1,37
2010,42091,Montgomery,All,All,5149.6,735
2010,42091,Montgomery,All,NHS,3162.3,215
2010,42091,Montgomery,All,Non-NHS,1987.3,520
2010,42091,Montgomery,Fair,All,2902.3,347
2010,42091,Montgomery,Fair,NHS,1959.8,134
2010,42091,Montgomery,Fair,Non-NHS,942.5,213
2010,42091,Montgomery,Good,All,1063,155
2010,42091,Montgomery,Good,NHS,564.3,46
2010,42091,Montgomery,Good,Non-NHS,498.7,109
2010,42091,Montgomery,Poor,All,1184.3,233
2010,42091,Montgomery,Poor,NHS,638.2,35
2010,42091,Montgomery,Poor,Non-NHS,546.1,198
2010,42101,Philadelphia,All,All,17004.7,583
2010,42101,Philadelphia,All,NHS,10659.9,161
2010,42101,Philadelphia,All,Non-NHS,6344.8,422
2010,42101,Philadelphia,Fair,All,11892.9,341
2010,42101,Philadelphia,Fair,NHS,7721.7,97
2010,42101,Philadelphia,Fair,Non-NHS,4171.2,244
2010,42101,Philadelphia,Good,All,1350.2,90
2010,42101,Philadelphia,Good,NHS,397.3,17
2010,42101,Philadelphia,Good,Non-NHS,952.9,73
2010,42101,Philadelphia,Poor,All,3761.6,152
2010,42101,Philadelphia,Poor,NHS,2540.9,47
2010,42101,Philadelphia,Poor,Non-NHS,1220.7,105
2011,42017,Bucks,All,All,3534.9,654
2011,42017,Bucks,All,NHS,1786.1,154
2011,42017,Bucks,All,Non-NHS,1748.7,500
2011,42017,Bucks,Fair,All,2238.4,362
2011,42017,Bucks,Fair,NHS,1195,107
2011,42017,Bucks,Fair,Non-NHS,1043.4,255
2011,42017,Bucks,Good,All,541,90
2011,42017,Bucks,Good,NHS,298.3,14
2011,42017,Bucks,Good,Non-NHS,242.7,76
2011,42017,Bucks,Poor,All,755.4,202
2011,42017,Bucks,Poor,NHS,292.8,33
2011,42017,Bucks,Poor,Non-NHS,462.6,169
2011,34005,Burlington,All,All,2596.3,336
2011,34005,Burlington,All,NHS,1771.1,105
2011,34005,Burlington,All,Non-NHS,825.2,231
2011,34005,Burlington,Fair,All,1911.1,213
2011,34005,Burlington,Fair,NHS,1340.1,70
2011,34005,Burlington,Fair,Non-NHS,571,143
2011,34005,Burlington,Good,All,548.2,90
2011,34005,Burlington,Good,NHS,356.8,30
2011,34005,Burlington,Good,Non-NHS,191.4,60
2011,34005,Burlington,Poor,All,137,33
2011,34005,Burlington,Poor,NHS,74.2,5
2011,34005,Burlington,Poor,Non-NHS,62.8,28
2011,34007,Camden,All,All,3821.9,251
2011,34007,Camden,All,NHS,3164.4,137
2011,34007,Camden,All,Non-NHS,657.5,114
2011,34007,Camden,Fair,All,3074.2,166
2011,34007,Camden,Fair,NHS,2615.8,92
2011,34007,Camden,Fair,Non-NHS,458.4,74
2011,34007,Camden,Good,All,498.2,60
2011,34007,Camden,Good,NHS,374.9,33
2011,34007,Camden,Good,Non-NHS,123.3,27
2011,34007,Camden,Poor,All,249.5,25
2011,34007,Camden,Poor,NHS,173.7,12
2011,34007,Camden,Poor,Non-NHS,75.8,13
2011,42029,Chester,All,All,2136.1,614
2011,42029,Chester,All,NHS,887.1,142
2011,42029,Chester,All,Non-NHS,1249,472
2011,42029,Chester,Fair,All,1208.7,331
2011,42029,Chester,Fair,NHS,589.2,95
2011,42029,Chester,Fair,Non-NHS,619.5,236
2011,42029,Chester,Good,All,683.8,160
2011,42029,Chester,Good,NHS,225.9,32
2011,42029,Chester,Good,Non-NHS,457.9,128
2011,42029,Chester,Poor,All,243.7,123
2011,42029,Chester,Poor,NHS,72,15
2011,42029,Chester,Poor,Non-NHS,171.7,108
2011,42045,Delaware,All,All,3804.8,356
2011,42045,Delaware,All,NHS,2050.7,115
2011,42045,Delaware,All,Non-NHS,1754.2,241
2011,42045,Delaware,Fair,All,2505.1,182
2011,42045,Delaware,Fair,NHS,1316.6,62
2011,42045,Delaware,Fair,Non-NHS,1188.5,120
2011,42045,Delaware,Good,All,927.6,86
2011,42045,Delaware,Good,NHS,642.2,38
2011,42045,Delaware,Good,Non-NHS,285.4,48
2011,42045,Delaware,Poor,All,372.2,88
2011,42045,Delaware,Poor,NHS,91.9,15
2011,42045,Delaware,Poor,Non-NHS,280.2,73
2011,34015,Gloucester,All,All,2454.2,241
2011,34015,Gloucester,All,NHS,1478.5,82
2011,34015,Gloucester,All,Non-NHS,975.7,159
2011,34015,Gloucester,Fair,All,1430,128
2011,34015,Gloucester,Fair,NHS,1029.8,50
2011,34015,Gloucester,Fair,Non-NHS,400.2,78
2011,34015,Gloucester,Good,All,941.4,98
2011,34015,Gloucester,Good,NHS,427.3,30
2011,34015,Gloucester,Good,Non-NHS,514.1,68
2011,34015,Gloucester,Poor,All,82.8,15
2011,34015,Gloucester,Poor,NHS,21.4,2
2011,34015,Gloucester,Poor,Non-NHS,61.4,13
2011,34021,Mercer,All,All,3024.2,367
2011,34021,Mercer,All,NHS,1939.5,155
2011,34021,Mercer,All,Non-NHS,1084.6,212
2011,34021,Mercer,Fair,All,1328.4,189
2011,34021,Mercer,Fair,NHS,798.9,81
2011,34021,Mercer,Fair,Non-NHS,529.4,108
2011,34021,Mercer,Good,All,1520.7,131
2011,34021,Mercer,Good,NHS,1100.2,66
2011,34021,Mercer,Good,Non-NHS,420.5,65
2011,34021,Mercer,Poor,All,175.1,47
2011,34021,Mercer,Poor,NHS,40.4,8
2011,34021,Mercer,Poor,Non-NHS,134.7,39
2011,42091,Montgomery,All,All,5190.7,741
2011,42091,Montgomery,All,NHS,3176.1,216
2011,42091,Montgomery,All,Non-NHS,2014.6,525
2011,42091,Montgomery,Fair,All,2860.5,353
2011,42091,Montgomery,Fair,NHS,1912.1,130
2011,42091,Montgomery,Fair,Non-NHS,948.4,223
2011,42091,Montgomery,Good,All,1163.2,165
2011,42091,Montgomery,Good,NHS,631.8,52
2011,42091,Montgomery,Good,Non-NHS,531.4,113
2011,42091,Montgomery,Poor,All,1166.9,223
2011,42091,Montgomery,Poor,NHS,632.1,34
2011,42091,Montgomery,Poor,Non-NHS,534.8,189
2011,42101,Philadelphia,All,All,17020.4,579
2011,42101,Philadelphia,All,NHS,10689.9,162
2011,42101,Philadelphia,All,Non-NHS,6330.5,417
2011,42101,Philadelphia,Fair,All,12591.5,354
2011,42101,Philadelphia,Fair,NHS,8367.8,107
2011,42101,Philadelphia,Fair,Non-NHS,4223.7,247
2011,42101,Philadelphia,Good,All,1422.6,89
2011,42101,Philadelphia,Good,NHS,415.2,16
2011,42101,Philadelphia,Good,Non-NHS,1007.4,73
2011,42101,Philadelphia,Poor,All,3006.2,136
2011,42101,Philadelphia,Poor,NHS,1906.8,39
2011,42101,Philadelphia,Poor,Non-NHS,1099.4,97
2012,42017,Bucks,All,All,3519.7,655
2012,42017,Bucks,All,NHS,1763,154
2012,42017,Bucks,All,Non-NHS,1756.7,501
2012,42017,Bucks,Fair,All,2238,371
2012,42017,Bucks,Fair,NHS,1174.4,108
2012,42017,Bucks,Fair,Non-NHS,1063.7,263
2012,42017,Bucks,Good,All,621.1,102
2012,42017,Bucks,Good,NHS,298.1,14
2012,42017,Bucks,Good,Non-NHS,323,88
2012,42017,Bucks,Poor,All,660.5,182
2012,42017,Bucks,Poor,NHS,290.6,32
2012,42017,Bucks,Poor,Non-NHS,370,150
2012,34005,Burlington,All,All,2594.1,337
2012,34005,Burlington,All,NHS,1759.1,104
2012,34005,Burlington,All,Non-NHS,835,233
2012,34005,Burlington,Fair,All,1779.5,210
2012,34005,Burlington,Fair,NHS,1211.4,68
2012,34005,Burlington,Fair,Non-NHS,568.1,142
2012,34005,Burlington,Good,All,681.4,97
2012,34005,Burlington,Good,NHS,473.5,31
2012,34005,Burlington,Good,Non-NHS,207.9,66
2012,34005,Burlington,Poor,All,133.2,30
2012,34005,Burlington,Poor,NHS,74.2,5
2012,34005,Burlington,Poor,Non-NHS,59,25
2012,34007,Camden,All,All,3822.3,251
2012,34007,Camden,All,NHS,3164.4,137
2012,34007,Camden,All,Non-NHS,657.9,114
2012,34007,Camden,Fair,All,3074.2,166
2012,34007,Camden,Fair,NHS,2615.8,92
2012,34007,Camden,Fair,Non-NHS,458.4,74
2012,34007,Camden,Good,All,510.8,61
2012,34007,Camden,Good,NHS,387.6,34
2012,34007,Camden,Good,Non-NHS,123.3,27
2012,34007,Camden,Poor,All,237.3,24
2012,34007,Camden,Poor,NHS,161,11
2012,34007,Camden,Poor,Non-NHS,76.3,13
2012,42029,Chester,All,All,2167.8,620
2012,42029,Chester,All,NHS,890.4,144
2012,42029,Chester,All,Non-NHS,1277.4,476
2012,42029,Chester,Fair,All,1298.5,344
2012,42029,Chester,Fair,NHS,606.2,97
2012,42029,Chester,Fair,Non-NHS,692.3,247
2012,42029,Chester,Good,All,653.6,152
2012,42029,Chester,Good,NHS,222.2,31
2012,42029,Chester,Good,Non-NHS,431.4,121
2012,42029,Chester,Poor,All,215.8,124
2012,42029,Chester,Poor,NHS,62,16
2012,42029,Chester,Poor,Non-NHS,153.8,108
2012,42045,Delaware,All,All,3908.5,363
2012,42045,Delaware,All,NHS,2058.6,115
2012,42045,Delaware,All,Non-NHS,1849.9,248
2012,42045,Delaware,Fair,All,2524.2,192
2012,42045,Delaware,Fair,NHS,1323.4,62
2012,42045,Delaware,Fair,Non-NHS,1200.8,130
2012,42045,Delaware,Good,All,1022.3,87
2012,42045,Delaware,Good,NHS,642.5,38
2012,42045,Delaware,Good,Non-NHS,379.8,49
2012,42045,Delaware,Poor,All,362.1,84
2012,42045,Delaware,Poor,NHS,92.7,15
2012,42045,Delaware,Poor,Non-NHS,269.3,69
2012,34015,Gloucester,All,All,2454.7,241
2012,34015,Gloucester,All,NHS,1478.5,82
2012,34015,Gloucester,All,Non-NHS,976.2,159
2012,34015,Gloucester,Fair,All,1441.8,128
2012,34015,Gloucester,Fair,NHS,1035.9,49
2012,34015,Gloucester,Fair,Non-NHS,405.9,79
2012,34015,Gloucester,Good,All,912.4,96
2012,34015,Gloucester,Good,NHS,419.4,30
2012,34015,Gloucester,Good,Non-NHS,493,66
2012,34015,Gloucester,Poor,All,100.4,17
2012,34015,Gloucester,Poor,NHS,23.2,3
2012,34015,Gloucester,Poor,Non-NHS,77.2,14
2012,34021,Mercer,All,All,2965.2,365
2012,34021,Mercer,All,NHS,1913.8,156
2012,34021,Mercer,All,Non-NHS,1051.4,209
2012,34021,Mercer,Fair,All,1301.3,181
2012,34021,Mercer,Fair,NHS,793.8,81
2012,34021,Mercer,Fair,Non-NHS,507.5,100
2012,34021,Mercer,Good,All,1465.9,131
2012,34021,Mercer,Good,NHS,1079.6,67
2012,34021,Mercer,Good,Non-NHS,386.3,64
2012,34021,Mercer,Poor,All,198.1,53
2012,34021,Mercer,Poor,NHS,40.4,8
2012,34021,Mercer,Poor,Non-NHS,157.6,45
2012,42091,Montgomery,All,All,5319.4,754
2012,42091,Montgomery,All,NHS,3206,218
2012,42091,Montgomery,All,Non-NHS,2113.5,536
2012,42091,Montgomery,Fair,All,3274,376
2012,42091,Montgomery,Fair,NHS,2250.8,140
2012,42091,Montgomery,Fair,Non-NHS,1023.2,236
2012,42091,Montgomery,Good,All,1179.8,173
2012,42091,Montgomery,Good,NHS,578.3,50
2012,42091,Montgomery,Good,Non-NHS,601.5,123
2012,42091,Montgomery,Poor,All,865.6,205
2012,42091,Montgomery,Poor,NHS,376.9,28
2012,42091,Montgomery,Poor,Non-NHS,488.7,177
2012,42101,Philadelphia,All,All,16947.1,578
2012,42101,Philadelphia,All,NHS,10578.1,160
2012,42101,Philadelphia,All,Non-NHS,6368.9,418
2012,42101,Philadelphia,Fair,All,13106.4,360
2012,42101,Philadelphia,Fair,NHS,8781,109
2012,42101,Philadelphia,Fair,Non-NHS,4325.4,251
2012,42101,Philadelphia,Good,All,1279.7,93
2012,42101,Philadelphia,Good,NHS,193,15
2012,42101,Philadelphia,Good,Non-NHS,1086.7,78
2012,42101,Philadelphia,Poor,All,2561,125
2012,42101,Philadelphia,Poor,NHS,1604.2,36
2012,42101,Philadelphia,Poor,Non-NHS,956.8,89
2013,42017,Bucks,All,All,3575.3,664
2013,42017,Bucks,All,NHS,2110.9,205
2013,42017,Bucks,All,Non-NHS,1464.3,459
2013,42017,Bucks,Fair,All,2332.2,372
2013,42017,Bucks,Fair,NHS,1481,146
2013,42017,Bucks,Fair,Non-NHS,851.2,226
2013,42017,Bucks,Good,All,671,108
2013,42017,Bucks,Good,NHS,367.6,24
2013,42017,Bucks,Good,Non-NHS,303.4,84
2013,42017,Bucks,Poor,All,572,184
2013,42017,Bucks,Poor,NHS,262.3,35
2013,42017,Bucks,Poor,Non-NHS,309.7,149
2013,34005,Burlington,All,All,2553.5,331
2013,34005,Burlington,All,NHS,1814.6,109
2013,34005,Burlington,All,Non-NHS,738.9,222
2013,34005,Burlington,Fair,All,1910.5,210
2013,34005,Burlington,Fair,NHS,1413.3,75
2013,34005,Burlington,Fair,Non-NHS,497.2,135
2013,34005,Burlington,Good,All,511,91
2013,34005,Burlington,Good,NHS,325.2,28
2013,34005,Burlington,Good,Non-NHS,185.8,63
2013,34005,Burlington,Poor,All,132,30
2013,34005,Burlington,Poor,NHS,76,6
2013,34005,Burlington,Poor,Non-NHS,56,24
2013,34007,Camden,All,All,3823.1,251
2013,34007,Camden,All,NHS,3222.7,147
2013,34007,Camden,All,Non-NHS,600.4,104
2013,34007,Camden,Fair,All,2681.5,169
2013,34007,Camden,Fair,NHS,2241,100
2013,34007,Camden,Fair,Non-NHS,440.5,69
2013,34007,Camden,Good,All,403.5,57
2013,34007,Camden,Good,NHS,292.6,34
2013,34007,Camden,Good,Non-NHS,110.9,23
2013,34007,Camden,Poor,All,738.1,25
2013,34007,Camden,Poor,NHS,689.1,13
2013,34007,Camden,Poor,Non-NHS,49,12
2013,42029,Chester,All,All,2219.2,627
2013,42029,Chester,All,NHS,1005.8,158
2013,42029,Chester,All,Non-NHS,1213.4,469
2013,42029,Chester,Fair,All,1290,347
2013,42029,Chester,Fair,NHS,647.1,105
2013,42029,Chester,Fair,Non-NHS,642.9,242
2013,42029,Chester,Good,All,717,161
2013,42029,Chester,Good,NHS,296,37
2013,42029,Chester,Good,Non-NHS,421,124
2013,42029,Chester,Poor,All,212.2,119
2013,42029,Chester,Poor,NHS,62.7,16
2013,42029,Chester,Poor,Non-NHS,149.5,103
2013,42045,Delaware,All,All,3905.7,360
2013,42045,Delaware,All,NHS,2336,142
2013,42045,Delaware,All,Non-NHS,1569.7,218
2013,42045,Delaware,Fair,All,2562.6,200
2013,42045,Delaware,Fair,NHS,1545.6,85
2013,42045,Delaware,Fair,Non-NHS,1017,115
2013,42045,Delaware,Good,All,1030.8,87
2013,42045,Delaware,Good,NHS,691.1,40
2013,42045,Delaware,Good,Non-NHS,339.6,47
2013,42045,Delaware,Poor,All,312.4,73
2013,42045,Delaware,Poor,NHS,99.2,17
2013,42045,Delaware,Poor,Non-NHS,213.1,56
2013,34015,Gloucester,All,All,2452.9,242
2013,34015,Gloucester,All,NHS,1544.5,92
2013,34015,Gloucester,All,Non-NHS,908.4,150
2013,34015,Gloucester,Fair,All,1394.9,130
2013,34015,Gloucester,Fair,NHS,1089.1,59
2013,34015,Gloucester,Fair,Non-NHS,305.8,71
2013,34015,Gloucester,Good,All,959.1,97
2013,34015,Gloucester,Good,NHS,426.9,28
2013,34015,Gloucester,Good,Non-NHS,532.2,69
2013,34015,Gloucester,Poor,All,98.9,15
2013,34015,Gloucester,Poor,NHS,28.5,5
2013,34015,Gloucester,Poor,Non-NHS,70.4,10
2013,34021,Mercer,All,All,2963.2,358
2013,34021,Mercer,All,NHS,2065.6,170
2013,34021,Mercer,All,Non-NHS,897.6,188
2013,34021,Mercer,Fair,All,1209.7,168
2013,34021,Mercer,Fair,NHS,805,82
2013,34021,Mercer,Fair,Non-NHS,404.7,86
2013,34021,Mercer,Good,All,1535.9,133
2013,34021,Mercer,Good,NHS,1175.9,73
2013,34021,Mercer,Good,Non-NHS,360,60
2013,34021,Mercer,Poor,All,217.5,57
2013,34021,Mercer,Poor,NHS,84.6,15
2013,34021,Mercer,Poor,Non-NHS,132.9,42
2013,42091,Montgomery,All,All,5375.4,765
2013,42091,Montgomery,All,NHS,3800.2,304
2013,42091,Montgomery,All,Non-NHS,1575.1,461
2013,42091,Montgomery,Fair,All,3296.9,379
2013,42091,Montgomery,Fair,NHS,2590.1,183
2013,42091,Montgomery,Fair,Non-NHS,706.8,196
2013,42091,Montgomery,Good,All,1284.2,188
2013,42091,Montgomery,Good,NHS,766.6,68
2013,42091,Montgomery,Good,Non-NHS,517.5,120
2013,42091,Montgomery,Poor,All,794.3,198
2013,42091,Montgomery,Poor,NHS,443.5,53
2013,42091,Montgomery,Poor,Non-NHS,350.8,145
2013,42101,Philadelphia,All,All,16920.7,579
2013,42101,Philadelphia,All,NHS,12288.9,248
2013,42101,Philadelphia,All,Non-NHS,4631.8,331
2013,42101,Philadelphia,Fair,All,13410.6,369
2013,42101,Philadelphia,Fair,NHS,10119.6,177
2013,42101,Philadelphia,Fair,Non-NHS,3291,192
2013,42101,Philadelphia,Good,All,1241.4,93
2013,42101,Philadelphia,Good,NHS,418.6,22
2013,42101,Philadelphia,Good,Non-NHS,822.8,71
2013,42101,Philadelphia,Poor,All,2268.8,117
2013,42101,Philadelphia,Poor,NHS,1750.8,49
2013,42101,Philadelphia,Poor,Non-NHS,518,68
2014,42017,Bucks,All,All,3624.6,672
2014,42017,Bucks,All,NHS,2291.9,218
2014,42017,Bucks,All,Non-NHS,1332.7,454
2014,42017,Bucks,Fair,All,2343.5,371
2014,42017,Bucks,Fair,NHS,1583.3,151
2014,42017,Bucks,Fair,Non-NHS,760.3,220
2014,42017,Bucks,Good,All,776.6,123
2014,42017,Bucks,Good,NHS,445.6,31
2014,42017,Bucks,Good,Non-NHS,331.1,92
2014,42017,Bucks,Poor,All,504.4,178
2014,42017,Bucks,Poor,NHS,263.1,36
2014,42017,Bucks,Poor,Non-NHS,241.3,142
2014,34005,Burlington,All,All,2790.9,341
2014,34005,Burlington,All,NHS,2041.6,115
2014,34005,Burlington,All,Non-NHS,749.3,226
2014,34005,Burlington,Fair,All,2009.3,219
2014,34005,Burlington,Fair,NHS,1517.2,79
2014,34005,Burlington,Fair,Non-NHS,492.1,140
2014,34005,Burlington,Good,All,647.6,91
2014,34005,Burlington,Good,NHS,446.5,29
2014,34005,Burlington,Good,Non-NHS,201.1,62
2014,34005,Burlington,Poor,All,134,31
2014,34005,Burlington,Poor,NHS,77.9,7
2014,34005,Burlington,Poor,Non-NHS,56.2,24
2014,34007,Camden,All,All,3821.2,250
2014,34007,Camden,All,NHS,3203.5,147
2014,34007,Camden,All,Non-NHS,617.6,103
2014,34007,Camden,Fair,All,3251.5,178
2014,34007,Camden,Fair,NHS,2732.4,102
2014,34007,Camden,Fair,Non-NHS,519.1,76
2014,34007,Camden,Good,All,359.9,51
2014,34007,Camden,Good,NHS,295.1,33
2014,34007,Camden,Good,Non-NHS,64.8,18
2014,34007,Camden,Poor,All,209.8,21
2014,34007,Camden,Poor,NHS,176.1,12
2014,34007,Camden,Poor,Non-NHS,33.7,9
2014,42029,Chester,All,All,2286.6,627
2014,42029,Chester,All,NHS,1052.9,163
2014,42029,Chester,All,Non-NHS,1233.7,464
2014,42029,Chester,Fair,All,1299.3,358
2014,42029,Chester,Fair,NHS,652.9,106
2014,42029,Chester,Fair,Non-NHS,646.4,252
2014,42029,Chester,Good,All,771.5,158
2014,42029,Chester,Good,NHS,336,42
2014,42029,Chester,Good,Non-NHS,435.5,116
2014,42029,Chester,Poor,All,215.8,111
2014,42029,Chester,Poor,NHS,64.1,15
2014,42029,Chester,Poor,Non-NHS,151.7,96
2014,42045,Delaware,All,All,3423.8,360
2014,42045,Delaware,All,NHS,2680.6,170
2014,42045,Delaware,All,Non-NHS,743.2,190
2014,42045,Delaware,Fair,All,2078.2,200
2014,42045,Delaware,Fair,NHS,1720.8,99
2014,42045,Delaware,Fair,Non-NHS,357.4,101
2014,42045,Delaware,Good,All,1028.6,87
2014,42045,Delaware,Good,NHS,866.1,55
2014,42045,Delaware,Good,Non-NHS,162.6,32
2014,42045,Delaware,Poor,All,316.9,73
2014,42045,Delaware,Poor,NHS,93.7,16
2014,42045,Delaware,Poor,Non-NHS,223.2,57
2014,34015,Gloucester,All,All,2453.9,242
2014,34015,Gloucester,All,NHS,1535.2,92
2014,34015,Gloucester,All,Non-NHS,918.7,150
2014,34015,Gloucester,Fair,All,1412.8,132
2014,34015,Gloucester,Fair,NHS,1110.9,61
2014,34015,Gloucester,Fair,Non-NHS,301.9,71
2014,34015,Gloucester,Good,All,942.5,95
2014,34015,Gloucester,Good,NHS,395.8,26
2014,34015,Gloucester,Good,Non-NHS,546.7,69
2014,34015,Gloucester,Poor,All,98.6,15
2014,34015,Gloucester,Poor,NHS,28.5,5
2014,34015,Gloucester,Poor,Non-NHS,70.1,10
2014,34021,Mercer,All,All,3137.7,370
2014,34021,Mercer,All,NHS,2184.1,178
2014,34021,Mercer,All,Non-NHS,953.6,192
2014,34021,Mercer,Fair,All,1197.3,174
2014,34021,Mercer,Fair,NHS,778.2,84
2014,34021,Mercer,Fair,Non-NHS,419.1,90
2014,34021,Mercer,Good,All,1715.5,142
2014,34021,Mercer,Good,NHS,1323.3,80
2014,34021,Mercer,Good,Non-NHS,392.2,62
2014,34021,Mercer,Poor,All,224.9,54
2014,34021,Mercer,Poor,NHS,82.7,14
2014,34021,Mercer,Poor,Non-NHS,142.2,40
2014,42091,Montgomery,All,All,5366.3,764
2014,42091,Montgomery,All,NHS,4042.6,332
2014,42091,Montgomery,All,Non-NHS,1323.7,432
2014,42091,Montgomery,Fair,All,3224.8,373
2014,42091,Montgomery,Fair,NHS,2669.4,197
2014,42091,Montgomery,Fair,Non-NHS,555.5,176
2014,42091,Montgomery,Good,All,1354.9,196
2014,42091,Montgomery,Good,NHS,907,82
2014,42091,Montgomery,Good,Non-NHS,447.9,114
2014,42091,Montgomery,Poor,All,786.5,195
2014,42091,Montgomery,Poor,NHS,466.3,53
2014,42091,Montgomery,Poor,Non-NHS,320.3,142
2014,42101,Philadelphia,All,All,15660,577
2014,42101,Philadelphia,All,NHS,13891.9,357
2014,42101,Philadelphia,All,Non-NHS,1768.1,220
2014,42101,Philadelphia,Fair,All,12196,369
2014,42101,Philadelphia,Fair,NHS,11157.7,255
2014,42101,Philadelphia,Fair,Non-NHS,1038.3,114
2014,42101,Philadelphia,Good,All,1230.7,91
2014,42101,Philadelphia,Good,NHS,944.4,48
2014,42101,Philadelphia,Good,Non-NHS,286.4,43
2014,42101,Philadelphia,Poor,All,2233.3,117
2014,42101,Philadelphia,Poor,NHS,1789.9,54
2014,42101,Philadelphia,Poor,Non-NHS,443.4,63
2015,42017,Bucks,All,All,3641.7,678
2015,42017,Bucks,All,NHS,2295.4,219
2015,42017,Bucks,All,Non-NHS,1346.3,459
2015,42017,Bucks,Fair,All,2493.9,380
2015,42017,Bucks,Fair,NHS,1722.9,158
2015,42017,Bucks,Fair,Non-NHS,771.1,222
2015,42017,Bucks,Good,All,668.8,126
2015,42017,Bucks,Good,NHS,336.1,28
2015,42017,Bucks,Good,Non-NHS,332.7,98
2015,42017,Bucks,Poor,All,478.9,172
2015,42017,Bucks,Poor,NHS,236.4,33
2015,42017,Bucks,Poor,Non-NHS,242.5,139
2015,34005,Burlington,All,All,3165.5,358
2015,34005,Burlington,All,NHS,2359.1,128
2015,34005,Burlington,All,Non-NHS,806.4,230
2015,34005,Burlington,Fair,All,1987,222
2015,34005,Burlington,Fair,NHS,1504.6,80
2015,34005,Burlington,Fair,Non-NHS,482.3,142
2015,34005,Burlington,Good,All,1105.2,108
2015,34005,Burlington,Good,NHS,836.7,43
2015,34005,Burlington,Good,Non-NHS,268.5,65
2015,34005,Burlington,Poor,All,73.3,28
2015,34005,Burlington,Poor,NHS,17.7,5
2015,34005,Burlington,Poor,Non-NHS,55.6,23
2015,34007,Camden,All,All,3798.5,252
2015,34007,Camden,All,NHS,3205.3,149
2015,34007,Camden,All,Non-NHS,593.2,103
2015,34007,Camden,Fair,All,3265.6,184
2015,34007,Camden,Fair,NHS,2791.1,107
2015,34007,Camden,Fair,Non-NHS,474.5,77
2015,34007,Camden,Good,All,319.7,45
2015,34007,Camden,Good,NHS,250.6,30
2015,34007,Camden,Good,Non-NHS,69.1,15
2015,34007,Camden,Poor,All,213.2,23
2015,34007,Camden,Poor,NHS,163.6,12
2015,34007,Camden,Poor,Non-NHS,49.6,11
2015,42029,Chester,All,All,2319.6,631
2015,42029,Chester,All,NHS,1056.5,161
2015,42029,Chester,All,Non-NHS,1263,470
2015,42029,Chester,Fair,All,1326.8,357
2015,42029,Chester,Fair,NHS,682.5,109
2015,42029,Chester,Fair,Non-NHS,644.3,248
2015,42029,Chester,Good,All,770.6,153
2015,42029,Chester,Good,NHS,318.7,38
2015,42029,Chester,Good,Non-NHS,451.9,115
2015,42029,Chester,Poor,All,222.1,121
2015,42029,Chester,Poor,NHS,55.4,14
